6.957745259181394859e-01,5.835065245104671394e-01,2.309329982094892042e-01,9.301782691615306797e-01,5.556884932169044999e-01,9.856091960162717269e-01,2.881128895034104631e-01
1.374144158697662155e-01,7.253815221341719521e-03,6.055439600332932493e-01,3.683304749344495921e-01,1.499275178480543591e-01,2.494838915252224343e-01,1.718490506470586610e+01
9.789813419715414078e-01,8.534682383405610695e-01,8.471840425630002835e-01,3.049948409449712017e-01,4.743271523940878476e-01,8.843381464394719504e-01,9.913782668429870215e-01
7.281921647583498025e-01,4.120075646630261268e-02,9.865498418134994729e-01,1.484973296625651251e-01,3.473403816454154747e-01,1.697076346693356941e-01,1.847596207177422656e+01
9.023305218255772697e-02,5.232544035513977398e-01,6.140576580802159512e-02,2.524199418520349791e-01,7.947189610118261527e-01,5.452695318782815326e-01,1.849216862208580281e-01
3.490437072363855586e-01,2.327101637494436437e-01,2.422718286038688662e-01,6.960463336763660358e-01,7.810553582215273849e-02,1.605987400938871934e-01,5.594838013169691759e-01
2.542959909801254526e-01,7.086843714366893865e-01,5.707470015814362085e-01,1.003274777207713297e-01,6.016747217985303209e-01,6.862398776102422993e-01,2.315257061688573703e-01
2.365773015762469011e-01,7.203602986096996341e-01,2.579455874700600226e-01,2.707746665935129027e-02,4.724824204500395197e-01,3.097096087904180894e-01,9.697284671259762123e-02
1.928293521502854047e-01,9.486362209692900116e-03,3.338938604989630798e-01,3.657972121709057722e-01,7.552369228146383895e-01,8.243780909989963934e-01,1.190155596665432469e+01
2.119392162317156325e-01,9.348602583635551300e-01,2.642205270132920170e-01,1.005111474123049353e-01,5.175638193260317932e-01,3.746233422768193710e-01,9.470010949661111788e-02
1.863103697386293556e-01,9.715589288622641373e-01,7.212496438720670255e-01,7.893007525573894068e-01,8.340405563338806338e-01,5.029483388079349915e-01,4.751022053351753871e-01
2.235276064201823232e-01,2.047034684416467742e-01,6.617158850731097441e-01,8.924241914960069355e-01,4.271591172339669340e-01,6.614387359741802364e-01,1.353048571978916481e+00
2.598916380836444606e-01,8.473656107434124340e-01,4.305942284329143943e-01,2.341713408642314143e-01,8.790818775751404468e-01,4.319008186621532408e-01,2.700774467405724355e-01
6.401958400240040925e-01,6.053879633312264641e-01,4.116990636362781730e-01,7.924160237584531030e-01,6.025338917050510057e-01,2.203107175676733975e-01,1.050295959386738254e+00
4.271149044615101253e-01,8.327307766680484002e-01,3.836296644775274434e-01,3.112804912027256066e-03,8.900471039648638616e-01,4.319409278535468744e-03,2.000796992836089971e-01
6.673349388212761468e-01,2.092778911702803946e-01,6.634526814605463674e-01,5.702805462795151881e-01,1.900603972091374771e-02,7.598662133931941565e-01,2.128021780596654811e+00
6.493811896625891755e-01,8.320758794046150264e-01,9.665617222487634663e-01,8.696847425321113656e-01,1.571794686141927411e-01,2.464574925934741589e-01,8.781334816917373276e-01
5.008710934855890029e-01,4.252800782036384453e-01,3.030757661594005725e-01,1.594851137061592539e-03,4.414690235382207062e-01,5.713469248249469779e-01,3.576553502795569162e-01
1.177881720807860688e-02,2.528106906730995806e-01,4.316232894986117286e-01,6.159148787317072493e-01,1.010133067062105594e-01,5.963534027394020720e-01,1.194456073067658164e-01
9.548736986303721919e-01,5.999615211848533525e-01,1.452064123991386735e-01,6.580218485690884078e-01,8.000783833282099078e-01,6.296926133235615231e-01,5.560509347372399880e-01
1.243055894380126203e-01,1.100925722046327548e-01,3.798928704908721699e-01,2.135678696738070315e-01,3.764383134018922661e-01,9.472401675585275793e-01,4.674651493386259293e-01
5.159738138408896946e-01,7.435767485063160542e-02,3.643243040820453027e-01,6.515490872590375959e-01,6.996660088462325344e-02,1.367384178790150839e-01,3.057317570048523336e+00
9.629163634543288497e-01,2.319606757243547479e-01,3.411670315272454790e-01,3.980294391245801089e-01,3.360135315098246034e-01,8.104429362216679644e-01,1.525548669850422367e+00
8.002142941958626521e-01,9.948634374972050720e-01,4.310897678707609204e-01,4.494068563995340382e-01,2.509586137482705537e-01,7.696956202432040373e-01,3.728536893167845867e-01
5.054779439007461850e-01,4.110728303851634013e-01,3.416197717845814719e-02,3.311585583508172004e-01,9.349105462684579315e-01,7.933323468896712471e-01,1.976612787648011627e-01
2.127629345719226350e-01,4.412805688723391295e-01,2.624867649051569884e-01,7.215476184888847122e-02,4.036270503990089242e-01,6.987874864278196263e-01,1.464371101558240296e-01
8.110341363826173433e-01,1.480523051883031460e-01,6.528314526515154315e-01,3.024792318809464975e-01,7.092646208644495243e-01,2.137306102573220956e-01,4.715584208781065101e+00
2.018508528750816433e-01,7.900340834501529130e-03,7.643415102178370280e-01,7.579714231831929938e-01,5.904563339394558463e-01,6.414702742290101511e-01,3.983911865472330760e+01
9.964652496390405956e-01,5.564178525215901505e-02,8.281486819046055547e-01,9.832827652100416538e-01,6.940033306896697951e-02,6.057077447343861554e-01,1.531453281716921744e+01
3.053501235540101444e-01,9.001649097923527520e-01,9.973305077007952324e-01,2.443956337308379467e-01,5.876113116319233720e-01,1.383380661717901194e-01,4.757772139939620004e-01
9.865031339310292857e-01,5.282557274789267954e-02,5.228591191864632171e-01,2.385365842018357663e-01,3.261951942658942727e-01,2.715628542425463365e-03,1.123320230283462529e+01
2.028541516330277794e-01,3.171420824491825163e-01,2.283135197517838222e-02,1.672411084254377123e-01,7.304931202974371818e-01,8.393578259820457799e-01,7.648573293414193119e-02
4.749304640353679829e-02,9.749748522683481244e-01,2.858090812797628999e-01,2.133611446736615180e-01,5.217355069566380621e-01,2.874704746823778523e-01,9.527565351511098346e-02
5.898528764443267125e-01,8.057454776839413357e-01,5.362312675437477250e-01,9.392503546391937075e-01,5.288878994406498446e-02,8.992657970434870807e-01,3.987631554877529849e-01
9.841930392388732463e-01,3.835026039790384589e-01,7.405381792740636238e-01,8.588737870398813756e-01,1.718421173666687674e-01,2.402521306973556259e-01,2.192851430344940677e+00
7.674928727995874445e-01,7.540427205206757799e-01,6.829082011574264532e-01,5.935608494543311853e-01,6.022934911815335246e-01,8.829778710524054386e-01,7.505706502486155784e-01
3.325804727597866384e-01,6.282324290784023768e-01,7.367925141366632458e-01,8.438174264790720969e-01,9.998974635114676879e-03,4.823530675421938696e-02,4.028336071456971035e-01
8.930571734147833007e-01,4.039790716965345752e-01,3.331955567312822053e-01,3.457759168971030750e-01,8.980218985823801292e-01,1.651258266584906265e-01,1.378296868590106472e+00
9.098614998149185951e-01,7.010462994986358387e-01,8.268270019656227543e-01,2.702584270003253186e-01,7.847552764991849727e-02,3.824709543018434132e-02,1.102203319783594981e+00
5.990282741679460177e-01,7.966040734283169611e-01,4.954571043015143506e-01,4.013277935527495011e-01,3.189372535745511605e-01,2.734136778611404583e-01,4.893204822500989981e-01
6.068512011454466615e-01,2.794560280161519916e-01,5.398817012024758055e-01,9.443362950532342426e-01,1.254101039494244230e-01,7.131415957046909337e-01,1.293943469911360333e+00
6.966761170582316254e-01,5.441816980302828233e-01,9.579556473041799247e-01,9.481527398034982346e-01,3.211393601409656684e-01,4.069917736685710885e-01,1.558210066476876321e+00
5.096575950980046787e-01,4.545394518744589885e-01,6.343176058553732233e-01,2.257232346502793252e-01,3.910626362287659141e-01,5.442521941439613098e-01,7.997425071614231440e-01
7.846189636667734169e-01,4.713823402910418681e-01,4.080123178557057972e-01,5.847988456198860430e-01,3.000512460731141751e-02,4.712213520844279468e-01,6.988226600946612077e-01
7.069872148622803332e-01,8.149986684767993594e-01,8.381248015730442535e-01,3.355394721761018051e-02,4.004894535127635491e-01,4.470823391717446693e-01,7.361651632092384157e-01
7.462563328013627206e-01,6.162349557829222002e-01,6.278041202638399154e-01,2.559571886744826941e-01,7.331866765515450135e-01,5.673956863742560808e-01,8.920091671515192333e-01
1.719268292759583705e-01,9.072308295197945016e-01,5.111648512891039386e-01,3.294360832282406948e-01,7.855723420401889978e-01,1.609677303162360129e-01,3.362110644410086224e-01
8.773056232353834138e-01,7.257604766705673116e-01,9.504172217421651414e-01,9.032723153781724301e-01,2.432822754019386968e-01,5.416782382943925445e-01,1.287646098562405417e+00
2.150116329992816100e-01,3.653374456905482681e-01,6.412322587941582386e-01,2.577076663314832317e-01,1.578039180313209888e-01,3.905780172111146253e-01,4.452210718971819636e-01
8.064909343036771316e-01,7.100948415959984494e-01,6.421887570970851167e-01,1.660372223562632810e-01,1.192156023106962781e-01,3.503491500063136144e-01,7.474758529690305187e-01
3.418880521561685759e-01,4.951733285991662958e-01,9.785313949785762189e-01,8.647274962847549817e-01,2.159334792282979754e-01,3.378199616612287404e-02,1.039966983698525027e+00
3.002102296765726264e-01,9.062835147363470512e-01,3.517129632664928174e-03,7.634524931850301677e-01,9.135847689741625199e-01,3.042586280870603899e-01,5.366097554318627338e-01
8.794922457998521903e-02,3.668010045328780055e-01,9.515636153637023753e-01,4.118964178859649827e-01,3.300061211611537981e-01,6.325391836059572892e-01,3.643327552185731122e-01
6.520808748657198617e-01,9.997223095997217479e-01,7.426987553826691624e-02,6.546012416153798030e-01,2.955782291634110326e-01,9.909538294863664554e-01,5.019421009196365496e-02
1.794502503866707288e-01,2.045863779284378126e-01,4.033001830281223166e-01,3.823067668186593826e-01,6.665217597254946558e-01,3.867670022032221322e-01,1.117541476451977100e+00
5.587051082137867164e-01,5.054624534176522799e-01,3.535589623342493271e-01,8.295594769663101609e-01,6.808669471725026234e-02,8.649797477297923587e-01,4.058885201017992106e-01
2.272098914558849936e-01,4.356966857048124586e-01,3.220352047149935837e-01,9.490787538059288764e-01,8.302539051305801721e-02,8.873573042020923562e-01,1.883088959239915816e-01
5.804596284831963215e-01,7.157548805866253971e-01,6.563512314367295764e-01,2.019705198367791610e-01,3.966877725277290212e-01,1.033271694849536848e-01,6.326553210150117623e-01
2.529196827508140011e-01,3.846591095013726092e-01,7.361988004365174199e-01,6.239199251700099369e-01,9.917823026179849455e-01,5.005386417504981145e-01,1.287535423514142963e+00
8.859335430765372665e-01,2.016717089432201737e-01,4.889516029826538324e-01,4.198765679099065729e-01,7.684057771186686425e-01,3.211323681099139682e-01,3.233995893179557157e+00
3.426427965321684477e-01,8.094273168492728265e-01,3.492256288073110060e-01,5.662262938895598063e-01,5.114504126474922474e-01,9.539985951591215541e-01,1.642908474185889589e-01
2.882863556763288759e-01,1.314397819223089847e-02,9.644099501750944547e-01,8.226475109780714279e-01,9.817129823259093113e-01,4.917806141933361852e-01,5.237882300756201914e+01
3.000780732304910714e-01,4.647629368780719084e-01,9.942715890628206488e-01,2.504311544755631891e-01,5.257316490146208832e-01,2.257477975296819928e-01,8.612924863192292779e-01
7.383587756928566836e-01,3.427869087817501104e-01,4.629652907547322505e-01,2.031277593125431213e-01,6.109197538635147140e-02,3.159815735981994500e-01,1.021984173229850468e+00
5.977572281844505397e-01,4.550147955184198345e-01,4.420894326755673287e-01,4.459534153418154290e-04,2.958198415194104314e-01,4.371286178520953358e-01,5.809402497102446050e-01
7.510642592037590770e-01,5.377642194766696360e-02,8.981582463262840488e-01,9.234271872869799225e-01,5.357977859328145742e-01,6.341971523620049123e-02,2.116106968903996943e+01
2.816533809218643158e-01,7.779820160647984428e-01,7.299454357793129233e-01,1.653000476696410148e-01,8.050793423770501445e-01,9.754494985926566164e-01,2.684622109351088581e-01
8.094675982291855698e-01,3.277463151445185741e-01,1.367446973896591089e-02,1.562946089687176077e-01,2.633401516729694247e-02,4.434798248693668787e-01,4.076202004140298818e-02
1.629816182553662784e-01,9.912312479622931161e-02,9.794563489449583660e-01,7.912227274981986636e-02,3.585539777226434133e-01,8.036109279623510071e-01,1.666663168893459668e+00
7.104699781132494119e-01,1.305684889303537766e-02,4.202007516022185918e-01,1.230347333189298897e-01,8.270627891677004850e-01,6.424202933258245096e-01,2.565139725171015783e+01
7.654433377672926753e-01,5.516149393903375664e-01,8.341008334676122127e-01,2.876918857091749215e-01,5.344594851451444084e-01,5.008050603937702627e-01,1.296580128055600634e+00
5.259511086225129306e-01,8.261133214052162055e-01,4.839439667544007673e-01,5.174017238186248147e-01,7.526856618055689507e-01,3.513106578123059709e-01,6.139073021501018079e-01
8.881605506427213692e-01,3.009880549200278921e-01,6.581207913666853315e-01,9.975259723576129778e-01,7.795707470438478781e-01,6.938062428771777368e-01,2.733085440890820728e+00
8.977114689276541881e-01,7.959351755238297521e-02,2.929805570772932022e-01,9.325186959901743400e-01,5.987532158781946334e-01,5.966782186983787817e-02,9.900870770424329947e+00
2.836510953059268036e-01,3.680444791834709406e-01,1.402013006760824965e-01,8.581760776729177032e-01,3.793783145208003971e-01,3.647356484574014734e-01,6.700098423122350377e-01
9.839845513863426651e-01,2.090507903720049132e-01,3.206768294475899062e-01,2.702192495792671290e-01,6.373286452316928585e-02,8.752011269295290052e-02,1.584570115351383368e+00
8.800758513060498167e-01,6.340516143625372081e-01,5.728279773904143557e-01,5.550535945370799196e-01,2.712993319214973553e-02,5.340635737135781547e-01,8.061621374968160891e-01
5.898784531886321902e-01,5.233008082601602329e-01,9.422878837156621890e-01,6.032613692147850148e-01,2.449679893448171164e-01,1.523372813065860809e-01,1.301550985077160050e+00
3.956096170742919860e-01,3.081960990936649658e-01,2.268273740782732473e-01,9.183935214975998962e-01,2.929138536255055936e-01,3.540500056650406346e-01,8.549823284360232867e-01
8.619361314713603894e-01,9.500511148014312290e-01,6.194572206330976050e-01,4.242940519422538914e-01,9.463866948395677214e-01,7.177808320147610610e-01,6.812860882758384751e-01
3.880450504687729119e-01,1.635157678630841938e-01,9.097093115992116452e-02,4.856873792944608192e-01,9.992670278032883546e-01,6.974020649141594586e-01,1.114027696344459972e+00
4.969145673716008904e-01,3.136118951761168727e-01,7.622467452826600098e-01,9.041053807542950294e-01,6.057464709136773928e-01,8.465069993855915964e-01,1.475815449986505934e+00
1.413921549469920880e-02,2.924801804441264919e-01,1.871794496707231970e-01,7.695206718642599864e-02,2.936704560543214049e-01,9.489664471585539385e-01,1.299183690579236439e-02
6.458976829161993116e-01,4.073812461767337689e-01,6.918921229665931927e-01,3.126411439336496123e-02,4.904610612008597492e-02,1.456502323400022947e-01,1.100201761200348294e+00
7.261739066527832520e-01,7.527551375081653617e-01,6.822801021748419181e-01,1.796626199058922735e-01,2.241810769418666194e-01,3.675895804703956937e-01,6.920252685099590462e-01
6.989988414116776738e-02,5.941783464546758209e-01,8.198244324094683400e-02,7.344558589510149504e-01,9.050937225024137112e-01,7.819217430561617999e-01,2.536248384794068111e-01
5.862686708448521244e-01,6.846263259022535852e-01,5.763649927565469566e-01,1.352950463703775918e-01,5.125053342969432268e-01,5.451969720807926523e-01,5.396235994962713667e-01
4.398655829776224602e-01,6.508377198037262890e-01,9.827342753436539846e-01,2.325618957918673679e-02,6.655985898539790169e-01,5.602077739563097181e-01,6.746361522364241470e-01
1.460020542082480777e-01,4.280550171333435960e-01,9.755994977088497944e-01,6.369981267037960748e-01,1.560250993658667262e-01,7.266159923880772809e-01,3.962353683639726620e-01
4.019509472414806162e-01,1.245273209597484998e-01,6.790995530268529867e-01,6.019918679045053178e-01,2.789066801604334067e-01,1.126421988096899529e-01,3.388426602688213052e+00
5.497535185519092371e-01,1.502510348281108632e-01,7.465429491302399967e-01,8.706721651537856488e-01,9.516242799081324755e-01,9.520135097666688750e-01,2.996145437936406086e+00
3.869073898520443144e-01,2.128416318751226166e-01,2.688930516876236743e-01,7.643052038967979023e-03,6.546394864383190404e-01,1.995450434868938361e-01,5.076156347070761576e-01
8.486444675952936612e-01,3.286952719690504621e-01,2.910765931501503312e-01,5.822571289664602023e-02,3.805134155717059263e-01,6.553892271247634405e-01,7.747468337423961682e-01
1.749592592393838242e-01,6.879503587301818435e-01,5.162708710729735362e-01,5.697607947200731271e-01,2.540957384338989877e-01,3.531150138705638764e-01,2.674297031520784795e-01
5.435985170079761231e-01,1.016815428931495680e-01,7.350373010393449480e-01,6.249713896841624372e-02,9.169759694932142491e-01,1.231824566622951034e-01,4.423754422071037418e+00
6.465451465781668627e-02,3.640597496264921240e-01,2.111743060071331612e-01,5.444213661621033484e-01,3.837968492018092315e-01,4.041833834980016471e-01,3.794640552774405373e-01
2.508301091144418127e-01,9.133015653418131707e-01,5.726620813560909795e-01,5.637507262872968328e-01,6.428847526589580585e-01,3.369777384575440848e-01,4.203845781626243672e-01
5.695778695175631734e-01,8.247107499301888911e-01,7.372564243617429902e-02,1.679487057889117452e-02,7.959784199717827580e-01,6.646735649856394534e-01,5.635340272186693117e-02
2.136329615716359154e-01,9.085568560159376084e-01,2.363200997644969714e-01,6.384751686633005630e-02,9.659966198033907991e-01,7.277471868203355676e-02,1.185107554629782067e-01
5.076734687141105651e-01,8.489488807968244011e-01,7.090194971310407324e-01,8.225316934913093903e-01,9.577443743276587984e-01,4.546257152505039922e-02,1.309750484235608692e+00
1.172130303514899996e-01,3.264098918674477323e-01,2.453607938169024560e-01,6.904901897896766894e-01,3.119692767035828762e-01,8.316338895237126438e-01,1.992204222222953292e-01
1.351393684000989914e-02,9.809680826317632718e-01,5.091608689838894586e-01,4.919576052284657663e-03,6.453449681340582833e-01,3.488971170364100205e-01,9.121504374245813923e-03
6.775142496798902680e-01,6.573292035643474307e-02,9.421800636820779618e-01,9.101071341541807636e-01,3.233164548831968244e-01,2.588441974753385999e-01,1.302889701521242927e+01
9.566270767145748088e-01,7.464003290048903949e-01,4.715940384863669399e-01,5.713278908426536740e-01,6.647375193182262221e-01,6.573334865444284691e-01,7.787758785852654242e-01
8.990806996789303396e-01,4.284529647321838608e-01,7.846943134561901179e-02,9.541485818668462571e-01,5.503042480549977800e-01,5.790464173717017049e-01,6.805444758284522333e-01
2.332415749544184402e-01,6.421882278748866080e-01,8.448750402277636073e-01,3.109389655699372756e-01,1.582853166790901822e-01,6.733992263140426981e-01,3.318876145211046569e-01
6.647098783398315280e-01,3.268135583577697068e-01,7.604096690262112102e-01,9.487678751235568697e-01,2.533361584974090919e-01,1.317451691735035402e-01,2.185169825361277685e+00
8.569834140352227125e-01,1.362833971088728280e-02,2.587701856623445540e-01,9.343099526770558549e-01,3.680951616474366084e-01,6.002725351506807971e-01,2.635933834091665773e+01
4.876724748647900398e-01,5.221121544350304511e-01,1.551679769978870915e-01,6.663161731762241580e-01,2.291047066047778857e-01,9.615174177111316389e-01,1.561843645009309278e-01
7.731835341020844021e-01,6.825028705317274236e-01,4.930510992956970151e-01,1.769539270789745045e-01,1.374178972654156450e-01,5.907222398485645343e-01,5.731422780569912501e-01
2.076272528139109230e-01,4.970571261440809296e-01,1.804388060709541941e-01,2.577827856616521363e-01,8.576904029085800074e-01,8.036143804707166494e-01,1.627266605047769099e-01
7.777234800122820868e-01,3.143103395487480967e-01,7.830500133819616737e-01,2.062366611726711429e-01,1.149545185631855038e-01,4.495624014564604254e-01,1.979082414823020164e+00
2.809081466165974650e-01,1.485590534723031375e-01,1.815753034133094079e-01,5.504762517967247692e-01,2.932515486158187024e-01,8.386007469912214463e-01,5.187185897854306171e-01
8.644283238914117762e-01,1.352834092868371307e-02,4.924970726627065920e-01,4.112866088591815572e-01,4.134861138822543136e-01,4.412568959363860621e-02,4.348542452675143011e+01
8.099135369922336736e-01,9.137439919306693525e-01,5.669675398799535193e-01,6.828376231173302058e-01,3.621683673349357369e-01,1.971764799830695303e-01,7.198238278592627992e-01
1.867971646977273359e-01,7.870079309285731295e-01,2.803001559184831182e-01,5.771274344038156423e-01,7.067400218863250094e-01,9.454281449061158193e-01,9.481224797961561312e-02
4.490372369434568744e-01,6.030991527449786060e-01,5.765134167588119585e-01,8.284756369276735644e-01,1.086812309150676503e-01,9.635450435006219783e-01,4.346853842714639149e-01
2.324921066540853731e-01,6.774703183844847931e-01,2.090397237295134047e-01,7.506297869347205998e-01,9.437825827081538499e-01,9.654362018661382105e-01,1.078809814416110957e-01
7.420796682373765885e-01,6.792724585734898346e-01,6.052693588466162566e-01,7.759615044484617918e-01,4.472743024485743568e-01,4.006591125958587352e-01,9.674614426605279149e-01
6.090565448975174823e-01,3.725688540753927525e-01,9.185608144830899047e-01,2.573950106625456646e-01,8.495677403667711847e-01,5.056061459328542451e-01,1.791794446301400390e+00
6.954332393441148286e-01,5.093680767306144608e-01,3.320283628630924522e-01,9.424857311987313579e-01,4.814755207729990438e-01,4.603000740538121249e-01,9.341194891955550972e-01
8.539290343259942073e-01,6.118211043422732143e-01,8.737363252217765774e-01,3.975072366354505116e-01,6.534349313378786661e-01,1.551514447482207348e-01,1.578164096975753550e+00
3.678265768919416479e-01,8.612186853917688234e-01,5.364889359312180472e-01,3.540568973420386012e-01,6.461154345017230405e-01,2.425013130206787881e-02,4.883184986264169081e-01
5.919844117771171366e-01,9.023771749762604655e-01,3.320690328826590987e-01,9.651194240611598030e-01,1.974540673027380677e-02,1.806925702544442958e-01,2.351488633208146106e-01
8.192624180583492066e-01,6.313259025024454685e-01,2.398830889020270307e-01,3.903002310099504824e-01,7.763634081710448775e-01,6.608369187968528013e-01,4.740794531819572666e-01
2.641587952657683536e-01,5.919861488639833746e-01,6.460917316611053396e-01,1.635746101424606636e-02,2.027507802726979946e-01,9.759657995653148177e-03,2.938496686046432882e-01
4.224915084775991980e-01,9.062087713570767811e-01,4.169265955456467054e-01,6.516762932559132526e-01,6.267400737390623755e-01,6.829997819308439855e-01,3.372521624674382767e-01
6.481844080463703417e-01,4.207921927229818504e-02,5.750685467685933139e-01,3.210037968003794928e-01,4.532922012526030553e-02,6.600340287552711738e-01,8.975861875723344596e+00
5.951635363924279165e-01,8.797394799339164351e-02,4.948197681747348309e-01,7.710018199402691730e-01,1.796694268896315005e-02,8.147279612200735155e-01,3.376740264917547307e+00
3.063992458887845327e-01,4.317808053027079040e-01,3.251514199774457881e-01,5.501159997590143735e-01,7.385002144352204034e-02,7.601699568813784502e-01,2.532986706840016922e-01
5.276039307682484081e-01,6.796708175799042184e-01,5.470485019837811880e-02,1.720853315304872178e-01,6.990246111726358125e-01,3.414486050596486910e-01,1.590194515742416326e-01
4.337627340782422847e-01,1.702310450641723039e-01,4.084050729835508875e-01,1.766344784520045286e-01,8.301132541791748087e-01,4.058149229830202431e-01,1.552444511407853778e+00
9.306657003699525532e-02,7.621880875459619009e-01,2.324304271647308351e-01,7.997229673349752765e-01,7.204429752468046733e-01,3.374161347697431923e-01,5.292425578051266344e-01
9.641807595704487976e-02,1.872185556101811921e-01,7.507516725906731025e-01,8.814975719758004757e-01,9.648694451231610847e-01,8.966643263988294255e-01,8.560910498285436709e-01
7.290388972045550586e-01,7.631752502563651230e-01,2.454055722630008596e-01,4.665964973133025495e-01,8.495661244976069337e-01,3.085969651666141678e-01,5.935537556001942994e-01
2.908266050004862935e-01,3.177823486353240634e-01,1.541463236590743247e-01,2.894859069439637000e-01,4.712059731569340215e-01,3.983470220064084799e-01,3.993293655318645996e-01
4.287933970524014926e-01,3.394406058484690236e-01,8.901689244081512076e-01,1.683413318922388768e-02,9.596610642311165229e-02,3.658900457935508888e-01,1.127510848810178157e+00
7.205258633880510244e-01,5.302932498586119259e-01,8.108613735626352126e-01,1.412026483766201101e-01,7.468958846484304859e-01,9.721571776281792143e-01,1.107279788787543184e+00
8.619597765628514985e-01,8.113361969089097903e-01,6.406964971867197267e-01,1.337320794150044234e-01,7.226931526460196320e-01,7.950370643798273518e-01,7.050883683919867417e-01
6.129015841968812328e-01,2.046914955948593295e-01,7.459703028853452711e-01,1.071597642053745414e-02,2.403059497314152804e-01,7.352740981900568462e-01,2.236966798028990233e+00
1.539257964233150533e-01,4.081627083172905124e-01,6.094618394074924339e-02,9.760658045823465967e-01,5.010863955303087591e-01,8.521783698090434900e-01,2.001156806856396464e-01
3.024240118563136237e-01,9.179898307935185908e-02,9.153932309895935759e-01,7.514776829928873081e-01,9.405314300952547502e-01,7.801898030692271391e-01,4.708071612688689456e+00
4.038876907869712873e-01,4.879135850184641576e-01,3.549415507489217525e-03,7.251969922757361964e-01,6.142814382538511753e-01,9.198860949883357341e-01,7.608378271961524497e-02
5.680457554752110783e-01,6.988749767017895520e-01,9.263933832614279495e-02,3.014914040495866310e-01,5.746294334612502830e-01,2.365028291456048315e-01,2.645624664606101573e-01
6.611393752085170661e-02,2.259696996273372616e-01,6.584219958371617665e-02,1.052793279347490341e-01,4.396477983665110223e-01,5.315333430639126444e-01,1.152209906546668161e-01
9.984094882176708374e-02,8.129879952634044837e-02,6.384114226236969891e-01,8.911911570314192677e-01,9.648455373199460450e-02,7.148705454792726455e-01,1.085585464904083919e+00
6.409389144465679200e-01,5.549333110178540363e-01,7.408609471569570504e-01,6.451192945597268302e-01,9.802902799720024651e-01,9.989509079306313488e-01,8.568778481830762184e-01
